ID	LICENSE ID	ACCOUNT NUMBER	SITE NUMBER	LEGAL NAME	DOING BUSINESS AS NAME	ADDRESS	CITY	STATE	ZIP CODE	WARD	PRECINCT	WARD PRECINCT	POLICE DISTRICT	LICENSE CODE	LICENSE DESCRIPTION	BUSINESS ACTIVITY ID	BUSINESS ACTIVITY	LICENSE NUMBER	APPLICATION TYPE	APPLICATION CREATED DATE	APPLICATION REQUIREMENTS COMPLETE	PAYMENT DATE	CONDITIONAL APPROVAL	LICENSE TERM START DATE	LICENSE TERM EXPIRATION DATE	LICENSE APPROVED FOR ISSUANCE	DATE ISSUED	LICENSE STATUS	LICENSE STATUS CHANGE DATE	SSA	LATITUDE	LONGITUDE	LOCATION
1772294-20151216	2430564	312635	1	HIGGINS DONUT INC.	HIGGINS DONUT INC.	5949 W HIGGINS AVE	CHICAGO	IL	60630	45	43	45-43	16	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1772294	RENEW		10/15/2015	10/27/2015	N	12/16/2015	12/15/2017	10/27/2015	10/28/2015	AAI			41.972934494	-87.777786652	(41.97293449423836, -87.77778665200465)
23081-20030516	1349071	63414	34	STARBUCKS CORPORATION	STARBUCKS COFFEE #2223	3350 N LINCOLN AVE  1ST	CHICAGO	IL	60657	47	38	47-38	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23081	RENEW		03/25/2003	05/15/2003	N	05/16/2003	05/15/2004	05/15/2003	05/15/2003	AAI		27	41.943047201	-87.671180893	(41.94304720068851, -87.6711808928035)
2398561-20150827	2398561	369504	14	COFFEE HOUSE HOLDINGS, INC.	STARBUCKS COFFEE #8954	4558 N KEDZIE AVE 1	CHICAGO	IL	60625	33	3	33-3	17	1475	Consumption on Premises - Incidental Activity	638	Consumption of Liquor on Premises	2398561	ISSUE	05/07/2015	07/16/2015	07/07/2015	Y	08/27/2015	09/15/2017	08/27/2015	08/27/2015	AAI		60	41.964611762	-87.708499442	(41.96461176175771, -87.70849944208983)
20792-20030816	1359916	8612	1	OH INGUEN	A-1 DONUT & SNACK SHOP	3938 N SHERIDAN RD	CHICAGO	IL	60613	46	18	46-18	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	20792	RENEW		06/24/2003	07/14/2003	N	08/16/2003	08/15/2004	09/12/2003	09/12/2003	AAI		17	41.953896415	-87.654675742	(41.95389641481297, -87.65467574210379)
46071-20090916	1981574	16618	1	K.J.J. ENTERPRISES, INC.	CORLISS SHELL,  DUNKIN DONUT,MR SUB	11100 S CORLISS AVE	CHICAGO	IL	60628	9	37	9-37	5	1781	Tobacco Retail Over Counter	763	Retail Sale of Tobacco	46071	RENEW		07/15/2009	09/12/2009	N	09/16/2009	09/15/2011	09/12/2009	11/02/2009	AAI			41.692860477	-87.600741875	(41.69286047718907, -87.60074187522434)
23085-20070516	1810505	63414	36	STARBUCKS CORPORATION	STARBUCKS COFFEE #2229	209 W JACKSON BLVD  1ST	CHICAGO	IL	60606	42	49	42-49	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23085	RENEW		03/23/2007	05/04/2007	N	05/16/2007	04/15/2009	05/04/2007	05/07/2007	AAI			41.878006063	-87.634022032	(41.87800606262711, -87.63402203216754)
1694954-20080916	1918254	86212	4	INTELLIGENTSIA COFFEE & TEA INC.	Intelligentsia Coffee & Tea	53 E RANDOLPH ST 1	CHICAGO	IL	60601	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1694954	RENEW		07/15/2008	08/13/2008	N	09/16/2008	09/15/2010	08/13/2008	08/14/2008	AAI			41.884387319	-87.625935647	(41.884387318760176, -87.62593564654168)
23114-20090416	1956394	63414	49	STARBUCKS CORPORATION	STARBUCKS COFFEE #2375	161 N CLARK ST  170	CHICAGO	IL	60601	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23114	RENEW		02/17/2009	03/24/2009	N	04/16/2009	04/15/2011	03/24/2009	03/25/2009	AAI			41.884779705	-87.630800667	(41.884779704626446, -87.63080066748626)
53891-20030216	1309064	17887	1	SILVER FOODS INC	DUNKIN DONUTS	77 W JACKSON BLVD	CHICAGO	IL	60604	4	49	4-49	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	53891	RENEW		12/17/2002	01/23/2003	N	02/16/2003	02/15/2004	01/24/2003	01/27/2003	AAI			41.878041004	-87.630493449	(41.87804100375637, -87.63049344911161)
31590-20071116	1858601	89253	5	SHIMURIMA, INC.	DUNKIN DONUTS	1927 W FULLERTON AVE	CHICAGO	IL	60614	32	34	32-34	14	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	31590	RENEW		09/21/2007	10/05/2007	N	11/16/2007	11/15/2008	10/05/2007	10/09/2007	AAI			41.924928364	-87.676958645	(41.92492836362257, -87.67695864528407)
2137242-20120214	2137242	369216	1	SPARROW COFFEE COMPANY	SPARROW COFFEE ROASTERY	1201 W LAKE ST 1ST 2B	CHICAGO	IL	60607	27	33	27-33	12	1007	Wholesale Food Establishment	864	Wholesale Food Sales	2137242	ISSUE	01/24/2012	01/31/2012	02/01/2012	N	02/14/2012	02/15/2014	02/14/2012	02/14/2012	AAI			41.88539187	-87.656900868	(41.88539186977547, -87.65690086836493)
1620573-20061116	1762794	294997	1	COFFEE SLASTICARNA DRINA, INC.	COFFEE SLASTICARNA DRINA, INC.	2501 W LAWRENCE AVE 1ST	CHICAGO	IL	60625	40	40	40-40	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1620573	RENEW		09/20/2006	10/23/2006	N	11/16/2006	11/15/2007	10/23/2006	10/24/2006	AAI		21	41.96848269	-87.691408906	(41.96848268957195, -87.6914089058082)
23051-20150416	2381388	63414	21	STARBUCKS CORPORATION	STARBUCKS COFFEE #2215	828 N STATE ST  1ST	CHICAGO	IL	60610	2	32	2-32	18	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23051	RENEW		02/15/2015	03/16/2015	N	04/16/2015	04/15/2017	03/16/2015	03/18/2015	AAI			41.897542251	-87.628369943	(41.89754225054248, -87.62836994336708)
1196269-20130416	2236425	63414	87	STARBUCKS CORPORATION	STARBUCKS COFFEE #2565	550 W VAN BUREN ST	CHICAGO	IL	60607	42	12	42-12	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1196269	RENEW		02/27/2013	03/20/2013	N	04/16/2013	04/15/2015	03/20/2013	03/21/2013	AAI			41.87685514	-87.641544074	(41.876855139603904, -87.6415440740816)
1908088-20080916	1920676	331676	1	THE KHOWAJA ORGNAIZATION INC	DUNKIN DONUTS/BASKIN ROBBINS	233 S WACKER DR LOWER LEVEL	CHICAGO	IL	60606	42	12	42-12	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1908088	RENEW		07/15/2008	09/11/2008	N	09/16/2008	09/15/2010	09/11/2008	09/11/2008	AAI					
2246884-20140912	2246884	380080	1	Seva Companies LLC Chicago and Milwaukee	Dunkin Donuts	801 N MILWAUKEE AVE 1ST FLOOR	CHICAGO	IL	60642	27		27-		1006	Retail Food Establishment	781	Sale of Food Prepared Onsite With Dining Area	2246884	ISSUE		04/05/2013	04/05/2013	N	09/12/2014	04/15/2016	04/07/2014	09/12/2014	AAI		29	41.896384481	-87.655411119	(41.8963844813207, -87.65541111925155)
2432472-20160716	2468259	373157	10	BOW & TRUSS, LLC	BOW TRUSS COFFEE ROASTERS	2004 W ROSCOE ST	CHICAGO	IL	60618	32	21	32-21	19	1006	Retail Food Establishment	781	Sale of Food Prepared Onsite With Dining Area	2432472	RENEW		05/15/2016	07/14/2016	N	07/16/2016	07/15/2018	07/14/2016	07/28/2016	AAI			41.943324087	-87.678681333	(41.943324086616215, -87.67868133327315)
1914443-20140916	2346625	333111	1	AMHA INC	DUNKIN DONUTS	310 S CANAL ST 1ST A	CHICAGO	IL	60606	42	12	42-12	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1914443	RENEW		07/15/2014	07/28/2014	N	09/16/2014	09/15/2016	07/28/2014	09/18/2014	AAI			41.877675136	-87.639701292	(41.87767513582258, -87.6397012922161)
1546658-20151216	2430391	284694	2	GOPAL PARTNERS INC	DUNKIN DONUTS	3528 S LEAVITT ST	CHICAGO	IL	60609	12	10	12-10	9	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1546658	RENEW		10/15/2015	11/30/2015	N	12/16/2015	12/15/2017	11/30/2015	12/01/2015	AAI			41.829543884	-87.680289144	(41.8295438842381, -87.68028914447093)
23097-20050516	1586526	63414	41	STARBUCKS CORPORATION	STARBUCKS COFFEE #231	3359 N SOUTHPORT AVE  MAIN	CHICAGO	IL	60657	44	9	44-9	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23097	RENEW		03/23/2005	04/21/2005	N	05/16/2005	05/15/2006	04/21/2005	04/22/2005	AAI		27	41.943374661	-87.663769116	(41.943374660605755, -87.6637691162607)
2423090-20160115	2423090	369504	21	COFFEE HOUSE HOLDINGS, INC.	STARBUCKS COFFEE #15683	8 N MICHIGAN AVE 1	CHICAGO	IL	60602	42	9	42-9	1	1475	Consumption on Premises - Incidental Activity	638	Consumption of Liquor on Premises	2423090	ISSUE	08/21/2015	10/06/2015	10/06/2015	Y	01/15/2016	01/15/2018	01/15/2016	01/15/2016	AAI			41.882288177	-87.624517791	(41.882288176801794, -87.62451779096743)
99-20041116	1532395	66022	6	Cosi, Inc.	XANDO COFFEE & BAR / COSI SANDWICH BAR	203 N LA SALLE ST	CHICAGO	IL	60601	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	99	RENEW		09/27/2004	11/18/2004	N	11/16/2004	11/15/2005	11/18/2004	11/26/2004	AAI			41.885822048	-87.632303735	(41.885822047853026, -87.63230373508567)
23085-20130416	2236387	63414	36	STARBUCKS CORPORATION	STARBUCKS COFFEE #2229	209 W JACKSON BLVD  1ST	CHICAGO	IL	60606	42	49	42-49	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23085	RENEW		02/27/2013	03/20/2013	N	04/16/2013	04/15/2015	03/20/2013	03/21/2013	AAI			41.878006063	-87.634022032	(41.87800606262711, -87.63402203216754)
33337-20060816	1727430	63878	8	THE UNIVERSITY OF CHICAGO	DIVINITY SCHOOL COFFEE SHOP	1025 E 58TH ST 1ST	CHICAGO	IL	60637	5	27	5-27	2	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	33337	RENEW		06/21/2006	08/11/2006	N	08/16/2006	08/15/2007	08/11/2006	08/11/2006	AAI			41.789423469	-87.600059532	(41.789423468509305, -87.60005953245002)
65636-20040816	1499386	20362	2	KOL INC	COFFEE CHICAGO	5256 N BROADWAY	CHICAGO	IL	60640	48	45	48-45	20	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	65636	RENEW		06/30/2004	08/02/2004	N	08/16/2004	08/15/2005	08/02/2004	08/03/2004	AAI		26	41.977994211	-87.660061201	(41.97799421086391, -87.66006120070982)
1621769-20061116	1760524	279972	3	MERCHANT-DONUTS- INC	DUNKIN DONUTS	5550 N HARLEM AVE	CHICAGO	IL	60656	41	45	41-45	16	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1621769	RENEW		09/20/2006	10/30/2006	N	11/16/2006	11/15/2007	10/30/2006	11/20/2006	AAI			41.982215733	-87.807088468	(41.98221573286358, -87.80708846765953)
34541-20070516	1806838	14867	1	STANDARD FOODS INC	DUNKIN DONUTS	62 E JACKSON BLVD	CHICAGO	IL	60604	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	34541	RENEW		03/23/2007	04/05/2007	N	05/16/2007	04/15/2008	04/05/2007	04/06/2007	AAI			41.878371981	-87.62537328	(41.87837198057425, -87.62537328015898)
1275183-20021213	1275183	63414	91	STARBUCKS CORPORATION	STARBUCKS COFFEE # 2449	4015 N LINCOLN AVE  C-1	CHICAGO	IL	60618	47	35	47-35	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1275183	ISSUE	08/20/2002	08/20/2002	08/21/2002	N	12/13/2002	05/15/2003	10/24/2002	12/13/2002	AAI		38	41.954854382	-87.679075957	(41.954854381935924, -87.67907595717729)
31315-20020216	1200310	14317	2	LONGO & SIEFER INC	COFFEE & TEA EXCHANGE	3311 N BROADWAY   1	CHICAGO	IL	60657	44	15	44-15	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	31315	RENEW		12/20/2001	02/13/2002	N	02/16/2002	02/15/2003	05/24/2002	05/24/2002	AAI		8	41.942258246	-87.644320975	(41.94225824560021, -87.64432097511282)
1046017-20060516	1688858	63414	71	STARBUCKS CORPORATION	STARBUCKS COFFEE #2443	1588 N MILWAUKEE AVE	CHICAGO	IL	60622	1	8	1-8	14	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1046017	RENEW		03/27/2006	05/11/2006	N	05/16/2006	05/15/2007	05/11/2006	05/11/2006	AAI		33	41.910278011	-87.677515948	(41.91027801081319, -87.67751594839523)
1044031-20090416	1956834	202725	1	LADA SUSHI INC	GREEN TEA JAPANESE RESTAURANT	2206 N CLARK ST	CHICAGO	IL	60614	43	58	43-58	18	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1044031	RENEW		02/17/2009	04/06/2009	N	04/16/2009	04/15/2011	04/06/2009	04/07/2009	AAI		23	41.922146046	-87.638545954	(41.922146045915134, -87.63854595404018)
23023-20040516	1485060	63414	8	STARBUCKS CORPORATION	STARBUCKS COFFEE #203	150 N WACKER DR 1ST	CHICAGO	IL	60606	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23023	RENEW		03/17/2004	05/06/2004	N	05/16/2004	05/15/2005	05/06/2004	05/07/2004	AAI			41.884525461	-87.637216392	(41.88452546095621, -87.63721639247488)
86763-20040216	1459925	66939	2	WESTERN IRVING FOOD CORPORATIO	DUNKIN DONUTS / BASKIN ROBBINS	4010 N WESTERN AVE 1ST	CHICAGO	IL	60618	47	17	47-17	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	86763	RENEW		12/15/2003	01/27/2004	N	02/16/2004	02/15/2005	12/22/2003	01/29/2004	AAI		38	41.954376063	-87.688622878	(41.95437606315316, -87.68862287824679)
23077-20060516	1688794	63414	32	STARBUCKS CORPORATION	STARBUCKS COFFEE #279	202 N MICHIGAN AVE  1ST	CHICAGO	IL	60601	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23077	RENEW		03/27/2006	05/11/2006	N	05/16/2006	05/15/2007	05/11/2006	05/11/2006	AAI			41.885848995	-87.624662555	(41.88584899521962, -87.62466255499672)
2134493-20160316	2443569	3090	12	ACE COFFEE BAR, INC.	ACE COFFEE BAR, INC.	3642 W 47TH ST	CHICAGO	IL	60632	14	27	14-27	8	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	2134493	RENEW		01/15/2016	03/04/2016	N	03/16/2016	03/15/2018	03/04/2016	03/08/2016	AAI		39	41.808085352	-87.715395437	(41.80808535176826, -87.71539543726277)
1330104-20030416	1330104	257230	1	GAS N GO, INC.	GRAND CITGO/ MR. SUB / DUNKIN DONUTS	1535 W GRAND AVE	CHICAGO	IL	60642	1	7	1-7	12	1781	Tobacco Retail Over Counter	763	Retail Sale of Tobacco	1330104	ISSUE	12/26/2002	02/20/2003	02/24/2003	N	04/16/2003	11/15/2003	04/16/2003	04/16/2003	AAI			41.890867765	-87.666979759	(41.89086776499436, -87.66697975929355)
1916365-20101016	2052717	313080	1	FLAMIN' HOT, INC.	KING COFFEE HOUSE & GRILL	6321 S HALSTED ST	CHICAGO	IL	60621	20	13	20-13	7	1781	Tobacco Retail Over Counter	763	Retail Sale of Tobacco	1916365	RENEW		08/16/2010	10/07/2010	N	10/16/2010	10/15/2012	10/07/2010	10/08/2010	AAI			41.779095341	-87.644624393	(41.779095340968176, -87.6446243933529)
2246884-20160416	2450610	380080	1	Seva Companies LLC Chicago and Milwaukee	Dunkin Donuts	801 N MILWAUKEE AVE 1ST FLOOR	CHICAGO	IL	60642	27		27-		1006	Retail Food Establishment	781	Sale of Food Prepared Onsite With Dining Area	2246884	RENEW		02/15/2016	03/16/2016	N	04/16/2016	04/15/2018	03/16/2016	03/17/2016	AAI		29	41.896384481	-87.655411119	(41.8963844813207, -87.65541111925155)
47155-20030216	1308760	16772	2	G.K.DONUT INC	DUNKIN DONUTS	3200 N CLARK ST	CHICAGO	IL	60657	44	20	44-20	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	47155	RENEW		12/17/2002	01/21/2003	N	02/16/2003	02/15/2004	03/12/2003	03/19/2003	AAI		17	41.939994556	-87.650885515	(41.93999455649383, -87.65088551466476)
15623-20110916	2105562	63138	2	A J PATEL FOOD SERVICE INC	DUNKIN DONUTS	5200 N LINCOLN AVE 1ST	CHICAGO	IL	60625	40	14	40-14	20	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	15623	RENEW		07/15/2011	08/16/2011	N	09/16/2011	09/15/2013	08/16/2011	08/17/2011	AAI			41.975912899	-87.692494175	(41.97591289899352, -87.69249417466321)
1970356-20140826	2342045	343462	1	JOSE CRISTHIAN MEDRANO	BREW BREW COFFEE LOUNGE	3832 W DIVERSEY AVE 1ST	CHICAGO	IL	60647	30	36	30-36	25	1006	Retail Food Establishment	775 | 781	Retail Sales of Perishable Foods | Sale of Food Prepared Onsite With Dining Area	1970356	C_SBA	07/10/2014	07/15/2014		N	08/26/2014	11/15/2015	08/25/2014	08/26/2014	AAI			41.931946009	-87.72344452	(41.93194600914831, -87.72344452041501)
1299359-20110316	2075480	23910	1	WHITEHALL HOTEL RESTAURANT INC	TEA ROOM	105 -111 E DELAWARE PL	CHICAGO	IL	60611	42	61	42-61	18	1481	Caterer's Liquor License	630	Catering of Liquor To Events	1299359	RENEW		01/14/2011	03/21/2011	N	03/16/2011	03/15/2013	03/21/2011	03/22/2011	AAI			41.89907578	-87.625809524	(41.89907578039763, -87.62580952351014)
1145143-20090416	1956446	63414	83	STARBUCKS CORPORATION	STARBUCKS COFFEE #2513	1700 W DIVERSEY PKWY	CHICAGO	IL	60614	32	30	32-30	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1145143	RENEW		02/17/2009	03/23/2009	N	04/16/2009	04/15/2011	03/23/2009	03/25/2009	AAI			41.932482474	-87.670890134	(41.93248247354816, -87.67089013449565)
2397971-20150723	2397971	63414	169	STARBUCKS CORPORATION	Starbucks Coffee #7948	2730 N NARRAGANSETT AVE 1ST	CHICAGO	IL	60639	36		36-		1006	Retail Food Establishment	781	Sale of Food Prepared Onsite With Dining Area	2397971	ISSUE		04/29/2015	04/29/2015	N	07/23/2015	04/15/2017	07/16/2015	07/23/2015	AAC	07/08/2016		41.930110626	-87.785823503	(41.93011062600186, -87.78582350333859)
1044813-20081016	1923443	7658	2	SHAYAN INC	DUNKIN' DONUTS	171 W VAN BUREN ST	CHICAGO	IL	60605	25	49	25-49	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1044813	RENEW		08/15/2008	08/18/2008	N	10/16/2008	10/15/2010	08/18/2008	08/19/2008	AAI			41.876752107	-87.633134338	(41.87675210714043, -87.63313433761056)
32316-20040816	1498414	14507	1	SATELITE INC	DUNKIN DONUTS	2801 S KEDZIE AVE	CHICAGO	IL	60623	12	6	12-6	10	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	32316	RENEW		06/30/2004	07/12/2004	N	08/16/2004	08/15/2005	07/12/2004	08/25/2004	AAI			41.840814131	-87.704781429	(41.84081413121831, -87.70478142929927)
34541-20040516	1482138	14867	1	STANDARD FOODS INC	DUNKIN DONUTS	62 E JACKSON BLVD	CHICAGO	IL	60604	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	34541	RENEW		03/17/2004	04/12/2004	N	05/16/2004	05/15/2005	04/13/2004	04/14/2004	AAI			41.878371981	-87.62537328	(41.87837198057425, -87.62537328015898)
23610-20130816	2264506	9525	1	NAAZ FOODS INC	DUNKIN DONUTS	6250 N CLARK ST	CHICAGO	IL	60660	40	37	40-37	24	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23610	RENEW		06/15/2013	08/19/2013	N	08/16/2013	08/15/2015	08/19/2013	08/20/2013	AAI			41.995853254	-87.670346622	(41.99585325362753, -87.6703466224474)
24424-20021116	1293386	85895	2	CHUNG JIN CORP	DUNKIN DONUTS	4811 N KEDZIE AVE	CHICAGO	IL	60625	33	14	33-14	17	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	24424	RENEW		09/24/2002	10/18/2002	N	11/16/2002	11/15/2003	10/24/2002	10/25/2002	AAI		60	41.968828608	-87.708339307	(41.96882860777242, -87.70833930719179)
2152021-20140616	2325663	371479	1	BIG SHOULDERS COFFEE WORKS, LLC	Big Shoulders Coffee Works	1105 W CHICAGO AVE 1	CHICAGO	IL	60642	27		27-		1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	2152021	RENEW		04/15/2014	06/02/2014	N	06/16/2014	06/15/2016	06/02/2014	06/03/2014	AAI		29	41.896156347	-87.655474544	(41.89615634694855, -87.65547454445932)
1166474-20150716	2400725	216828	1	NEW CHINATOWN BAKERY & COFFEE SHOP INC	NEW CHINATOWN BAKERY & COFFEE SHOP	1019 1/2 W ARGYLE ST	CHICAGO	IL	60640	48	40	48-40	20	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1166474	RENEW		05/15/2015	07/08/2015	N	07/16/2015	07/15/2017	07/08/2015	07/08/2015	AAI		34	41.973190362	-87.655752955	(41.97319036182206, -87.65575295517391)
23017-20060516	1688745	63414	5	STARBUCKS CORPORATION	STARBUCKS COFFEE #217	2200 N HALSTED ST  1ST	CHICAGO	IL	60614	43	41	43-41	18	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23017	RENEW		03/27/2006	05/11/2006	N	05/16/2006	05/15/2007	05/11/2006	05/11/2006	AAI			41.921905478	-87.648781981	(41.9219054776707, -87.64878198090277)
76178-20031116	1428932	22569	1	NARAH INC.	DUNKIN DONUTS	201 N STATE ST	CHICAGO	IL	60601	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	76178	RENEW		09/26/2003	11/24/2003	N	11/16/2003	11/15/2004	11/25/2003	11/26/2003	AAI		1	41.885778195	-87.627793737	(41.88577819486805, -87.62779373655565)
28011-20100916	2043837	9308	2	GAYATRI'S INC	DUNKIN DONUTS	2 N RIVERSIDE PLZ  1ST	CHICAGO	IL	60606	42	21	42-21	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	28011	RENEW		07/15/2010	09/13/2010	N	09/16/2010	09/15/2012	09/13/2010	09/14/2010	AAI			41.881977048	-87.63887584	(41.88197704758362, -87.63887583987513)
1444017-20060816	1728142	81494	3	URBAN COFFEE OPPORTUNITIES, LLC	STARBUCKS COFFEE #2827	1174 E 55TH ST	CHICAGO	IL	60615	5	41	5-41	2	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1444017	RENEW		06/21/2006	08/02/2006	N	08/16/2006	08/15/2007	08/11/2006	08/11/2006	AAI			41.79517545	-87.596601477	(41.79517545018063, -87.59660147733702)
1914553-20150816	2409043	333156	1	IRVING DONUTS, INC.	DUNKIN DONUTS	4313 W IRVING PARK RD 1 1	CHICAGO	IL	60641	45	20	45-20	17	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1914553	RENEW		06/15/2015	07/13/2015	N	08/16/2015	08/15/2017	07/13/2015	07/14/2015	AAI			41.953440247	-87.736028424	(41.95344024746392, -87.73602842395202)
38765-20060516	1685861	23910	1	WHITEHALL HOTEL RESTAURANT INC	TEA ROOM	105 -111 E DELAWARE PL	CHICAGO	IL	60611	42	61	42-61	18	1050	Public Place of Amusement	743	Provides Onsite Amusement or Entertainment	38765	RENEW		03/27/2006	05/23/2006	N	05/16/2006	05/15/2007	07/09/2015	07/01/2016	AAI			41.89907578	-87.625809524	(41.89907578039763, -87.62580952351014)
1379788-20110816	2101094	265027	1	METROPOLIS COFFEE COMPANY LLC	METROPOLIS COFFEE COMPANY	1039-1041 W GRANVILLE AVE	CHICAGO	IL	60660	48	32	48-32	24	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1379788	RENEW		06/15/2011	06/30/2011	N	08/16/2011	08/15/2013	06/30/2011	07/01/2011	AAI		26	41.994481857	-87.65710042	(41.994481856507505, -87.65710041981102)
1021782-20050516	1586572	63414	69	STARBUCKS CORPORATION	Starbucks Coffee #2428	6738 N SHERIDAN RD	CHICAGO	IL	60626	49	9	49-9	24	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1021782	RENEW		03/23/2005	04/21/2005	N	05/16/2005	05/15/2006	04/21/2005	04/22/2005	AAI		54	42.004715699	-87.66100296	(42.00471569947856, -87.66100295990694)
3070-20060216	1650717	2797	1	ARCHER & DAMEN INC	HUCK FINN DONUTS	3414 S ARCHER AVE	CHICAGO	IL	60608	12	10	12-10	9	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	3070	RENEW		12/21/2005	01/31/2006	N	02/16/2006	02/15/2007	01/31/2006	02/01/2006	AAI			41.83183073	-87.675527192	(41.83183073021471, -87.67552719195844)
1943453-20150816	2408133	265027	2	METROPOLIS COFFEE COMPANY LLC	METROPOLIS COFFEE COMPANY	5545 N CLARK ST 2ND	CHICAGO	IL	60640	48	7	48-7	20	1007	Wholesale Food Establishment	864	Wholesale Food Sales	1943453	RENEW		06/15/2015	06/24/2015	N	08/16/2015	08/15/2017	06/24/2015	06/25/2015	AAC	11/06/2015	22	41.983038584	-87.66851089	(41.98303858430736, -87.66851088960311)
1678255-20061116	1764042	300609	1	TKO INC.	DUNKIN DONUTS	303 E WACKER DR  C-09	CHICAGO	IL	60601	42	50	42-50	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1678255	RENEW		09/20/2006	11/14/2006	N	11/16/2006	11/15/2007	11/14/2006	12/11/2006	AAI			41.887705379	-87.620588144	(41.88770537937826, -87.62058814392799)
1305093-20021217	1305093	256452	1	L & K GROUP INC.	DUNKIN DONUTS & TOGO'S	201 W MADISON ST	CHICAGO	IL	60606	42	49	42-49	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1305093	ISSUE	12/02/2002	12/05/2002	12/05/2002	N	12/17/2002	11/15/2003	12/16/2002	12/17/2002	AAI			41.881835466	-87.633897389	(41.88183546590967, -87.63389738860116)
